route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
10,23,2297,"NEW YORK PENN STATION",0,"7240",855
10,23,2298,"NEW YORK PENN STATION",0,"7244",856
10,23,2299,"NEW YORK PENN STATION",0,"7248",857
10,23,2300,"NEW YORK PENN STATION",0,"7252",858
10,23,2301,"NEW YORK PENN STATION",0,"7256",859
10,23,2302,"NEW YORK PENN STATION",0,"7260",860
10,23,2303,"NEW YORK PENN STATION",0,"7264",861
10,4,2304,"NEW YORK PENN STATION",0,"3200",862
10,24,2305,"NEW YORK PENN STATION",0,"3272",863
10,24,2306,"NEW YORK PENN STATION",0,"3270",864
10,24,2307,"NEW YORK PENN STATION",0,"3276",865
10,24,2308,"NEW YORK PENN STATION",0,"3248",866
10,24,2309,"NEW YORK PENN STATION",0,"3252",867
10,24,2310,"NEW YORK PENN STATION",0,"3256",868
10,24,2311,"NEW YORK PENN STATION",0,"3260",869
10,24,2312,"NEW YORK PENN STATION",0,"3266",870
10,24,2313,"NEW YORK PENN STATION",0,"3244",871
10,25,2314,"NEW YORK PENN STATION",0,"7228",872
10,25,2315,"NEW YORK PENN STATION",0,"7232",873
10,25,2316,"NEW YORK PENN STATION",0,"7236",874
10,25,2317,"NEW YORK PENN STATION",0,"7240",875
10,25,2318,"NEW YORK PENN STATION",0,"7244",876
10,25,2319,"NEW YORK PENN STATION",0,"7248",877
10,25,2320,"NEW YORK PENN STATION",0,"7252",878
10,25,2321,"NEW YORK PENN STATION",0,"7256",879
10,25,2322,"NEW YORK PENN STATION",0,"7260",880
10,25,2323,"NEW YORK PENN STATION",0,"7264",881
10,11,2324,"LONG BRANCH",1,"8247",882
10,11,2325,"LONG BRANCH",1,"8249",883
10,26,2326,"MIDDLETOWN NJ",1,"8213",884
10,1,2327,"LONG BRANCH",1,"7201",885
10,1,2328,"LONG BRANCH",1,"7205",886
10,21,2329,"LONG BRANCH",1,"3267",887
10,2,2330,"LONG BRANCH",1,"3263",888
10,2,2331,"LONG BRANCH",1,"3273",889
10,21,2332,"LONG BRANCH",1,"3255",890
10,2,2333,"MATAWAN",1,"3441",891
10,21,2334,"LONG BRANCH",1,"3269",892
10,2,2335,"LONG BRANCH",1,"3261",893
10,2,2336,"LONG BRANCH",1,"3275",894
10,2,2337,"MATAWAN",1,"3405",895
10,2,2338,"SOUTH AMBOY",1,"3509",896
10,2,2339,"SOUTH AMBOY",1,"3511",897
10,2,2340,"SOUTH AMBOY",1,"3513",898
10,2,2341,"SOUTH AMBOY",1,"3515",899
10,2,2342,"LONG BRANCH",1,"3279",900
10,2,2343,"LONG BRANCH",1,"3283",901
10,21,2344,"LONG BRANCH",1,"3247",902
10,21,2345,"LONG BRANCH",1,"3251",903
10,2,2346,"LONG BRANCH",1,"3227",904
10,2,2347,"LONG BRANCH",1,"3209",905
10,21,2348,"LONG BRANCH",1,"3231",906
10,21,2349,"LONG BRANCH",1,"3235",907
10,27,2350,"LONG BRANCH",1,"3239",908
10,21,2351,"LONG BRANCH",1,"3243",909
10,2,2352,"LONG BRANCH",1,"3217",910
10,2,2353,"LONG BRANCH",1,"3223",911
10,2,2354,"LONG BRANCH",1,"3289",912
10,2,2355,"LONG BRANCH",1,"3297",913
10,2,2356,"LONG BRANCH",1,"3215",914
10,2,2357,"LONG BRANCH",1,"3221",915
10,2,2358,"LONG BRANCH",1,"3271",916
10,2,2359,"LONG BRANCH",1,"3281",917
10,2,2360,"LONG BRANCH",1,"3285",918
10,2,2361,"LONG BRANCH",1,"3293",919
10,2,2362,"SOUTH AMBOY",1,"3507",920
10,2,2363,"SOUTH AMBOY",1,"3505",921
10,2,2364,"SOUTH AMBOY",1,"3503",922
10,3,2365,"LONG BRANCH",1,"7217",923
10,3,2366,"LONG BRANCH",1,"7221",924
10,3,2367,"LONG BRANCH",1,"7225",925
10,3,2368,"LONG BRANCH",1,"7269",926
10,3,2369,"LONG BRANCH",1,"7273",927
10,3,2370,"LONG BRANCH",1,"7277",928
10,3,2371,"LONG BRANCH",1,"7281",929
10,3,2372,"LONG BRANCH",1,"7285",930
10,23,2373,"LONG BRANCH",1,"7229",931
10,23,2374,"LONG BRANCH",1,"7233",932
10,23,2375,"LONG BRANCH",1,"7237",933
10,23,2376,"LONG BRANCH",1,"7241",934
10,23,2377,"LONG BRANCH",1,"7245",935
10,23,2378,"LONG BRANCH",1,"7249",936
10,23,2379,"LONG BRANCH",1,"7253",937
10,23,2380,"LONG BRANCH",1,"7257",938
10,23,2381,"LONG BRANCH",1,"7261",939
10,23,2382,"LONG BRANCH",1,"7265",940
10,4,2383,"LONG BRANCH",1,"3201",941
10,4,2384,"LONG BRANCH",1,"3205",942
10,24,2385,"LONG BRANCH",1,"3267",943
10,24,2386,"LONG BRANCH",1,"3255",944
10,24,2387,"LONG BRANCH",1,"3269",945
10,24,2388,"LONG BRANCH",1,"3247",946
10,24,2389,"LONG BRANCH",1,"3251",947
10,24,2390,"LONG BRANCH",1,"3231",948
10,24,2391,"LONG BRANCH",1,"3235",949
10,24,2392,"LONG BRANCH",1,"3239",950
10,24,2393,"LONG BRANCH",1,"3243",951
10,25,2394,"LONG BRANCH",1,"7229",952
10,25,2395,"LONG BRANCH",1,"7233",953
10,25,2396,"LONG BRANCH",1,"7237",954
10,25,2397,"LONG BRANCH",1,"7241",955
10,25,2398,"LONG BRANCH",1,"7245",956
10,25,2399,"LONG BRANCH",1,"7249",957
10,25,2400,"LONG BRANCH",1,"7253",958
10,25,2401,"LONG BRANCH",1,"7257",959
10,25,2402,"LONG BRANCH",1,"7261",960
10,25,2403,"LONG BRANCH",1,"7265",961
11,28,2404,"LONG BRANCH",0,"4720",962
11,28,2405,"LONG BRANCH",0,"4728",963
11,28,2406,"LONG BRANCH",0,"4736",964
11,28,2407,"LONG BRANCH",0,"4744",965
11,28,2408,"LONG BRANCH",0,"4752",966
11,28,2409,"LONG BRANCH",0,"4764",967
11,26,2410,"LONG BRANCH",0,"8316",968
11,26,2411,"LONG BRANCH",0,"8320",969
11,2,2412,"LONG BRANCH",0,"4310",970
11,2,2413,"LONG BRANCH",0,"4324",971
11,2,2414,"LONG BRANCH",0,"4330",972
11,2,2415,"LONG BRANCH",0,"4332",973
11,2,2416,"LONG BRANCH",0,"4340",974
11,2,2417,"LONG BRANCH",0,"4344",975
11,2,2418,"LONG BRANCH",0,"4352",976
11,2,2419,"LONG BRANCH",0,"4356",977
11,2,2420,"LONG BRANCH",0,"4366",978
11,2,2421,"LONG BRANCH",0,"4372",979
11,2,2422,"LONG BRANCH",0,"4378",980
11,2,2423,"LONG BRANCH",0,"4384",981
11,2,2424,"LONG BRANCH",0,"4388",982
11,2,2425,"LONG BRANCH",0,"4392",983
11,2,2426,"LONG BRANCH",0,"4398",984
11,2,2427,"HOBOKEN",0,"2302",985
11,2,2428,"HOBOKEN",0,"2304",986
11,3,2429,"LONG BRANCH",0,"4708",987
11,3,2430,"LONG BRANCH",0,"4716",988
11,3,2431,"LONG BRANCH",0,"4724",989
11,3,2432,"LONG BRANCH",0,"4732",990
11,3,2433,"LONG BRANCH",0,"4740",991
11,3,2434,"LONG BRANCH",0,"4748",992
11,3,2435,"LONG BRANCH",0,"4756",993
11,3,2436,"LONG BRANCH",0,"4760",994
11,3,2437,"LONG BRANCH",0,"4768",995
11,3,2438,"LONG BRANCH",0,"4772",996
11,3,2439,"LONG BRANCH",0,"4780",997
11,28,2440,"BAY HEAD",1,"4725",998
11,28,2441,"BAY HEAD",1,"4733",999
11,28,2442,"BAY HEAD",1,"4741",1000
11,28,2443,"BAY HEAD",1,"4749",1001
11,28,2444,"BAY HEAD",1,"4757",1002
11,28,2445,"BAY HEAD",1,"4769",1003
11,11,2446,"BAY HEAD",1,"8311",1004
11,11,2447,"BAY HEAD",1,"8301",1005
11,26,2448,"BAY HEAD",1,"8317",1006
11,26,2449,"BAY HEAD",1,"8321",1007
11,29,2450,"BAY HEAD",1,"4785",1008
11,15,2451,"BAY HEAD",1,"4793",1009
11,15,2452,"BAY HEAD",1,"4797",1010
11,1,2453,"BAY HEAD",1,"4705",1011
11,16,2454,"BAY HEAD",1,"4393",1012
11,16,2455,"BAY HEAD",1,"4397",1013
11,13,2456,"BAY HEAD",1,"2311",1014
11,2,2457,"BAY HEAD",1,"4315",1015
11,2,2458,"BAY HEAD",1,"4321",1016
11,2,2459,"BAY HEAD",1,"4323",1017
11,2,2460,"BAY HEAD",1,"4331",1018
11,2,2461,"BAY HEAD",1,"4335",1019
11,2,2462,"BAY HEAD",1,"4343",1020
11,2,2463,"BAY HEAD",1,"4347",1021
11,2,2464,"BAY HEAD",1,"4355",1022
11,2,2465,"BAY HEAD",1,"4367",1023
11,2,2466,"BAY HEAD",1,"4375",1024
11,2,2467,"BAY HEAD",1,"4383",1025
11,2,2468,"BAY HEAD",1,"4389",1026
11,21,2469,"BAY HEAD",1,"2307",1027
11,30,2470,"BAY HEAD",1,"4385",1028
11,3,2471,"BAY HEAD",1,"4721",1029
11,3,2472,"BAY HEAD",1,"4729",1030
11,3,2473,"BAY HEAD",1,"4737",1031
11,3,2474,"BAY HEAD",1,"4745",1032
11,3,2475,"BAY HEAD",1,"4753",1033
11,3,2476,"BAY HEAD",1,"4761",1034
11,3,2477,"BAY HEAD",1,"4765",1035
11,3,2478,"BAY HEAD",1,"4773",1036
11,3,2479,"BAY HEAD",1,"4777",1037
11,24,2480,"BAY HEAD",1,"2307",1038
12,5,2481,"NLR BROAD ST VIA PENN",0,"007NK002",1039
12,5,2482,"NLR BROAD ST VIA PENN",0,"007NK001",1039
12,5,2483,"NLR BROAD ST VIA PENN",0,"007NK003",1039
12,5,2484,"NLR BROAD ST VIA PENN",0,"007NK004",1039
12,5,2485,"NLR BROAD ST VIA PENN",0,"007NK002",1039
12,5,2486,"NLR BROAD ST VIA PENN",0,"007NK001",1039
12,5,2487,"NLR BROAD ST VIA PENN",0,"007NK003",1039
12,5,2488,"NLR BROAD ST VIA PENN",0,"007NK004",1039
12,5,2489,"NLR BROAD ST VIA PENN",0,"007NK002",1039
12,5,2490,"NLR BROAD ST VIA PENN",0,"007NK001",1039
12,5,2491,"NLR BROAD ST VIA PENN",0,"007NK003",1039
12,5,2492,"NLR BROAD ST VIA PENN",0,"007NK004",1039
12,5,2493,"NLR BROAD ST VIA PENN",0,"007NK002",1039
12,5,2494,"NLR BROAD ST VIA PENN",0,"007NK001",1039
12,5,2495,"NLR BROAD ST VIA PENN",0,"007NK003",1039
12,5,2496,"NLR BROAD ST VIA PENN",0,"007NK004",1039
12,5,2497,"NLR BROAD ST VIA PENN",0,"007NK002",1039
12,5,2498,"NLR BROAD ST VIA PENN",0,"007NK001",1039
12,5,2499,"NLR BROAD ST VIA PENN",0,"007NK003",1039
12,5,2500,"NLR BROAD ST VIA PENN",0,"007NK004",1039
12,5,2501,"NLR BROAD ST VIA PENN",0,"007NK002",1039
12,5,2502,"NLR BROAD ST VIA PENN",0,"007NK001",1039
12,5,2503,"NLR BROAD ST VIA PENN",0,"007NK003",1039
12,5,2504,"NLR BROAD ST VIA PENN",0,"007NK004",1039
12,5,2505,"NLR BROAD ST VIA PENN",0,"007NK002",1039
12,5,2506,"NLR BROAD ST VIA PENN",0,"007NK001",1039
12,5,2507,"NLR BROAD ST VIA PENN",0,"007NK003",1039
12,5,2508,"NLR BROAD ST VIA PENN",0,"007NK004",1039
12,5,2509,"NLR BROAD ST VIA PENN",0,"007NK002",1039
12,5,2510,"NLR BROAD ST VIA PENN",0,"007NK001",1039
12,5,2511,"NLR BROAD ST VIA PENN",0,"007NK003",1039
12,5,2512,"NLR BROAD ST VIA PENN",0,"007NK004",1039
12,5,2513,"NLR BROAD ST VIA PENN",0,"007NK002",1039
12,5,2514,"NLR BROAD ST VIA PENN",0,"007NK001",1039
12,5,2515,"NLR BROAD ST VIA PENN",0,"007NK003",1039
12,5,2516,"NLR BROAD ST VIA PENN",0,"007NK004",1039
12,5,2517,"NLR BROAD ST VIA PENN",0,"007NK002",1039
12,5,2518,"NLR BROAD ST VIA PENN",0,"007NK001",1039
12,5,2519,"NLR BROAD ST VIA PENN",0,"007NK003",1039
12,5,2520,"NLR BROAD ST VIA PENN",0,"007NK004",1039
12,5,2521,"NLR BROAD ST VIA PENN",0,"007NK002",1039
12,5,2522,"NLR BROAD ST VIA PENN",0,"007NK001",1039
12,5,2523,"NLR BROAD ST VIA PENN",0,"007NK003",1039
12,5,2524,"NLR BROAD ST VIA PENN",0,"007NK004",1039
12,5,2525,"NLR BROAD ST VIA PENN",0,"007NK002",1039
12,5,2526,"NLR BROAD ST VIA PENN",0,"007NK001",1039
12,5,2527,"NLR BROAD ST VIA PENN",0,"007NK003",1039
12,5,2528,"NLR BROAD ST VIA PENN",0,"007NK004",1039
12,5,2529,"NLR BROAD ST VIA PENN",0,"007NK002",1039
12,5,2530,"NLR BROAD ST VIA PENN",0,"007NK001",1039
12,5,2531,"NLR BROAD ST VIA PENN",0,"007NK003",1039
12,5,2532,"NLR BROAD ST VIA PENN",0,"007NK004",1039
12,5,2533,"NLR BROAD ST VIA PENN",0,"007NK002",1039
12,5,2534,"NLR BROAD ST VIA PENN",0,"007NK001",1039
12,5,2535,"NLR BROAD ST VIA PENN",0,"007NK003",1039
12,5,2536,"NLR PENN STATION",0,"007NK004",1040
12,5,2537,"NLR PENN STATION",0,"007NK002",1040
12,5,2538,"NLR PENN STATION",0,"007NK001",1040
12,5,2539,"NLR PENN STATION",0,"007NK004",1040
12,5,2540,"NLR PENN STATION",0,"007NK003",1040
12,5,2541,"NLR PENN STATION",0,"007NK001",1040
12,5,2542,"NLR GROVE ST VIA PENN",1,"007NK002",1041
12,5,2543,"NLR GROVE ST VIA PENN",1,"007NK001",1041
12,5,2544,"NLR GROVE ST VIA PENN",1,"007NK003",1041
12,5,2545,"NLR GROVE ST VIA PENN",1,"007NK004",1041
12,5,2546,"NLR GROVE ST VIA PENN",1,"007NK002",1041
12,5,2547,"NLR GROVE ST VIA PENN",1,"007NK001",1041
12,5,2548,"NLR GROVE ST VIA PENN",1,"007NK003",1041
12,5,2549,"NLR GROVE ST VIA PENN",1,"007NK004",1041
12,5,2550,"NLR GROVE ST VIA PENN",1,"007NK002",1041
12,5,2551,"NLR GROVE ST VIA PENN",1,"007NK001",1041
12,5,2552,"NLR GROVE ST VIA PENN",1,"007NK003",1041
12,5,2553,"NLR GROVE ST VIA PENN",1,"007NK004",1041
12,5,2554,"NLR GROVE ST VIA PENN",1,"007NK002",1041
12,5,2555,"NLR GROVE ST VIA PENN",1,"007NK001",1041
12,5,2556,"NLR GROVE ST VIA PENN",1,"007NK003",1041
12,5,2557,"NLR GROVE ST VIA PENN",1,"007NK004",1041
12,5,2558,"NLR GROVE ST VIA PENN",1,"007NK002",1041
12,5,2559,"NLR GROVE ST VIA PENN",1,"007NK001",1041
12,5,2560,"NLR GROVE ST VIA PENN",1,"007NK003",1041
12,5,2561,"NLR GROVE ST VIA PENN",1,"007NK004",1041
12,5,2562,"NLR GROVE ST VIA PENN",1,"007NK002",1041
12,5,2563,"NLR GROVE ST VIA PENN",1,"007NK001",1041
12,5,2564,"NLR GROVE ST VIA PENN",1,"007NK003",1041
12,5,2565,"NLR GROVE ST VIA PENN",1,"007NK004",1041
12,5,2566,"NLR GROVE ST VIA PENN",1,"007NK002",1041
12,5,2567,"NLR GROVE ST VIA PENN",1,"007NK001",1041
12,5,2568,"NLR GROVE ST VIA PENN",1,"007NK003",1041
12,5,2569,"NLR GROVE ST VIA PENN",1,"007NK004",1041
12,5,2570,"NLR GROVE ST VIA PENN",1,"007NK002",1041
12,5,2571,"NLR GROVE ST VIA PENN",1,"007NK001",1041
12,5,2572,"NLR GROVE ST VIA PENN",1,"007NK003",1041
12,5,2573,"NLR GROVE ST VIA PENN",1,"007NK004",1041
12,5,2574,"NLR GROVE ST VIA PENN",1,"007NK002",1041
12,5,2575,"NLR GROVE ST VIA PENN",1,"007NK001",1041
12,5,2576,"NLR GROVE ST VIA PENN",1,"007NK003",1041
12,5,2577,"NLR GROVE ST VIA PENN",1,"007NK004",1041
12,5,2578,"NLR GROVE ST VIA PENN",1,"007NK002",1041
12,5,2579,"NLR GROVE ST VIA PENN",1,"007NK001",1041
12,5,2580,"NLR GROVE ST VIA PENN",1,"007NK003",1041
12,5,2581,"NLR GROVE ST VIA PENN",1,"007NK004",1041
12,5,2582,"NLR GROVE ST VIA PENN",1,"007NK002",1041
12,5,2583,"NLR GROVE ST VIA PENN",1,"007NK001",1041
12,5,2584,"NLR GROVE ST VIA PENN",1,"007NK003",1041
12,5,2585,"NLR GROVE ST VIA PENN",1,"007NK004",1041
12,5,2586,"NLR GROVE ST VIA PENN",1,"007NK002",1041
12,5,2587,"NLR GROVE ST VIA PENN",1,"007NK001",1041
12,5,2588,"NLR GROVE ST VIA PENN",1,"007NK003",1041
12,5,2589,"NLR GROVE ST VIA PENN",1,"007NK004",1041
12,5,2590,"NLR GROVE ST VIA PENN",1,"007NK002",1041
12,5,2591,"NLR GROVE ST VIA PENN",1,"007NK001",1041
12,5,2592,"NLR GROVE ST VIA PENN",1,"007NK003",1041
12,5,2593,"NLR GROVE ST VIA PENN",1,"007NK004",1041
12,5,2594,"NLR GROVE ST VIA PENN",1,"007NK002",1041
12,5,2595,"NLR GROVE ST VIA PENN",1,"007NK001",1041
12,5,2596,"NLR GROVE ST VIA PENN",1,"007NK003",1041
12,5,2597,"NLR GROVE STREET",1,"007NK004",1042
12,5,2598,"NLR GROVE STREET",1,"007NK002",1042
12,5,2599,"NLR GROVE STREET",1,"007NK001",1042
12,5,2600,"NLR GROVE STREET",1,"007NK004",1042
12,5,2601,"NLR GROVE STREET",1,"007NK003",1042
12,5,2602,"NLR GROVE STREET",1,"007NK001",1042
12,6,2603,"NLR BROAD ST VIA PENN",0,"007NK002",1043
12,6,2604,"NLR BROAD ST VIA PENN",0,"007NK001",1043
12,6,2605,"NLR BROAD ST VIA PENN",0,"007NK003",1043
12,6,2606,"NLR BROAD ST VIA PENN",0,"007NK002",1043
12,6,2607,"NLR BROAD ST VIA PENN",0,"007NK001",1043
12,6,2608,"NLR BROAD ST VIA PENN",0,"007NK003",1043
12,6,2609,"NLR BROAD ST VIA PENN",0,"007NK002",1043
12,6,2610,"NLR BROAD ST VIA PENN",0,"007NK001",1043
12,6,2611,"NLR BROAD ST VIA PENN",0,"007NK003",1043
12,6,2612,"NLR BROAD ST VIA PENN",0,"007NK002",1043
12,6,2613,"NLR BROAD ST VIA PENN",0,"007NK001",1043
12,6,2614,"NLR BROAD ST VIA PENN",0,"007NK003",1043
12,6,2615,"NLR BROAD ST VIA PENN",0,"007NK002",1043
12,6,2616,"NLR BROAD ST VIA PENN",0,"007NK001",1043
12,6,2617,"NLR BROAD ST VIA PENN",0,"007NK003",1043
12,6,2618,"NLR BROAD ST VIA PENN",0,"007NK002",1043
12,6,2619,"NLR BROAD ST VIA PENN",0,"007NK001",1043
12,6,2620,"NLR BROAD ST VIA PENN",0,"007NK003",1043
12,6,2621,"NLR BROAD ST VIA PENN",0,"007NK002",1043
12,6,2622,"NLR BROAD ST VIA PENN",0,"007NK001",1043
12,6,2623,"NLR BROAD ST VIA PENN",0,"007NK003",1043
12,6,2624,"NLR BROAD ST VIA PENN",0,"007NK002",1043
12,6,2625,"NLR BROAD ST VIA PENN",0,"007NK001",1043
12,6,2626,"NLR BROAD ST VIA PENN",0,"007NK003",1043
12,6,2627,"NLR BROAD ST VIA PENN",0,"007NK002",1043
12,6,2628,"NLR BROAD ST VIA PENN",0,"007NK001",1043
12,6,2629,"NLR BROAD ST VIA PENN",0,"007NK003",1043
12,6,2630,"NLR BROAD ST VIA PENN",0,"007NK002",1043
12,6,2631,"NLR BROAD ST VIA PENN",0,"007NK001",1043
12,6,2632,"NLR BROAD ST VIA PENN",0,"007NK003",1043
12,6,2633,"NLR BROAD ST VIA PENN",0,"007NK002",1043
12,6,2634,"NLR BROAD ST VIA PENN",0,"007NK001",1043
12,6,2635,"NLR BROAD ST VIA PENN",0,"007NK003",1043
12,6,2636,"NLR BROAD ST VIA PENN",0,"007NK002",1043
12,6,2637,"NLR BROAD ST VIA PENN",0,"007NK001",1043
12,6,2638,"NLR BROAD ST VIA PENN",0,"007NK003",1043
12,6,2639,"NLR BROAD ST VIA PENN",0,"007NK002",1043
12,6,2640,"NLR BROAD ST VIA PENN",0,"007NK001",1043
12,6,2641,"NLR BROAD ST VIA PENN",0,"007NK003",1043
12,6,2642,"NLR BROAD ST VIA PENN",0,"007NK002",1043
12,6,2643,"NLR BROAD ST VIA PENN",0,"007NK001",1043
12,6,2644,"NLR BROAD ST VIA PENN",0,"007NK003",1043
12,6,2645,"NLR BROAD ST VIA PENN",0,"007NK002",1043
12,6,2646,"NLR BROAD ST VIA PENN",0,"007NK001",1043
12,6,2647,"NLR PENN STATION",0,"007NK003",1044
12,6,2648,"NLR PENN STATION",0,"007NK002",1044
12,6,2649,"NLR PENN STATION",0,"007NK001",1044
12,6,2650,"NLR PENN STATION",0,"007NK003",1044
12,6,2651,"NLR PENN STATION",0,"007NK002",1044
12,6,2652,"NLR GROVE ST VIA PENN",1,"007NK002",1045
12,6,2653,"NLR GROVE ST VIA PENN",1,"007NK001",1045
12,6,2654,"NLR GROVE ST VIA PENN",1,"007NK003",1045
12,6,2655,"NLR GROVE ST VIA PENN",1,"007NK002",1045
12,6,2656,"NLR GROVE ST VIA PENN",1,"007NK001",1045
12,6,2657,"NLR GROVE ST VIA PENN",1,"007NK003",1045
12,6,2658,"NLR GROVE ST VIA PENN",1,"007NK002",1045
12,6,2659,"NLR GROVE ST VIA PENN",1,"007NK001",1045
12,6,2660,"NLR GROVE ST VIA PENN",1,"007NK003",1045
12,6,2661,"NLR GROVE ST VIA PENN",1,"007NK002",1045
12,6,2662,"NLR GROVE ST VIA PENN",1,"007NK001",1045
12,6,2663,"NLR GROVE ST VIA PENN",1,"007NK003",1045
12,6,2664,"NLR GROVE ST VIA PENN",1,"007NK002",1045
12,6,2665,"NLR GROVE ST VIA PENN",1,"007NK001",1045
12,6,2666,"NLR GROVE ST VIA PENN",1,"007NK003",1045
12,6,2667,"NLR GROVE ST VIA PENN",1,"007NK002",1045
12,6,2668,"NLR GROVE ST VIA PENN",1,"007NK001",1045
12,6,2669,"NLR GROVE ST VIA PENN",1,"007NK003",1045
12,6,2670,"NLR GROVE ST VIA PENN",1,"007NK002",1045
12,6,2671,"NLR GROVE ST VIA PENN",1,"007NK001",1045
12,6,2672,"NLR GROVE ST VIA PENN",1,"007NK003",1045
12,6,2673,"NLR GROVE ST VIA PENN",1,"007NK002",1045
12,6,2674,"NLR GROVE ST VIA PENN",1,"007NK001",1045
12,6,2675,"NLR GROVE ST VIA PENN",1,"007NK003",1045
12,6,2676,"NLR GROVE ST VIA PENN",1,"007NK002",1045
12,6,2677,"NLR GROVE ST VIA PENN",1,"007NK001",1045
12,6,2678,"NLR GROVE ST VIA PENN",1,"007NK003",1045
12,6,2679,"NLR GROVE ST VIA PENN",1,"007NK002",1045
12,6,2680,"NLR GROVE ST VIA PENN",1,"007NK001",1045
12,6,2681,"NLR GROVE ST VIA PENN",1,"007NK003",1045
12,6,2682,"NLR GROVE ST VIA PENN",1,"007NK002",1045
12,6,2683,"NLR GROVE ST VIA PENN",1,"007NK001",1045
12,6,2684,"NLR GROVE ST VIA PENN",1,"007NK003",1045
12,6,2685,"NLR GROVE ST VIA PENN",1,"007NK002",1045
12,6,2686,"NLR GROVE ST VIA PENN",1,"007NK001",1045
12,6,2687,"NLR GROVE ST VIA PENN",1,"007NK003",1045
12,6,2688,"NLR GROVE ST VIA PENN",1,"007NK002",1045
12,6,2689,"NLR GROVE ST VIA PENN",1,"007NK001",1045
12,6,2690,"NLR GROVE ST VIA PENN",1,"007NK003",1045
12,6,2691,"NLR GROVE ST VIA PENN",1,"007NK002",1045
12,6,2692,"NLR GROVE ST VIA PENN",1,"007NK001",1045
12,6,2693,"NLR GROVE ST VIA PENN",1,"007NK003",1045
12,6,2694,"NLR GROVE ST VIA PENN",1,"007NK002",1045
12,6,2695,"NLR GROVE ST VIA PENN",1,"007NK001",1045
12,6,2696,"NLR GROVE STREET",1,"007NK003",1046
12,6,2697,"NLR GROVE STREET",1,"007NK002",1046
12,6,2698,"NLR GROVE STREET",1,"007NK001",1046
12,6,2699,"NLR GROVE STREET",1,"007NK003",1046
12,6,2700,"NLR GROVE STREET",1,"007NK002",1046
12,7,2701,"NLR PENN STATION",0,"007NK002",1047
12,7,2702,"NLR PENN STATION",0,"007NK001",1047
12,7,2703,"NLR PENN STATION",0,"007NK003",1047
12,7,2704,"NLR PENN STATION",0,"007NK002",1047
12,7,2705,"NLR PENN STATION",0,"007NK005",1047
12,7,2706,"NLR PENN STATION",0,"007NK004",1047
12,7,2707,"NLR PENN STATION",0,"007NK001",1047
12,7,2708,"NLR PENN STATION",0,"007NK002",1047
12,7,2709,"NLR PENN STATION",0,"007NK005",1047
12,7,2710,"NLR PENN STATION",0,"007NK010",1047
12,7,2711,"NLR PENN STATION",0,"007NK013",1047
12,7,2712,"NLR PENN STATION",0,"007NK011",1047
12,7,2713,"NLR PENN STATION",0,"007NK001",1047
12,7,2714,"NLR PENN STATION",0,"007NK012",1047
12,7,2715,"NLR PENN STATION",0,"007NK014",1047
12,7,2716,"NLR PENN STATION",0,"007NK005",1047
12,7,2717,"NLR PENN STATION",0,"007NK004",1047
12,7,2718,"NLR PENN STATION",0,"007NK016",1047
12,7,2719,"NLR PENN STATION",0,"007NK008",1047
12,7,2720,"NLR PENN STATION",0,"007NK002",1047
12,7,2721,"NLR PENN STATION",0,"007NK009",1047
12,7,2722,"NLR PENN STATION",0,"007NK010",1047
12,7,2723,"NLR PENN STATION",0,"007NK015",1047
12,7,2724,"NLR PENN STATION",0,"007NK011",1047
12,7,2725,"NLR PENN STATION",0,"007NK001",1047
12,7,2726,"NLR PENN STATION",0,"007NK012",1047
12,7,2727,"NLR PENN STATION",0,"007NK014",1047
12,7,2728,"NLR PENN STATION",0,"007NK005",1047
12,7,2729,"NLR PENN STATION",0,"007NK004",1047
12,7,2730,"NLR PENN STATION",0,"007NK016",1047
12,7,2731,"NLR PENN STATION",0,"007NK008",1047
12,7,2732,"NLR PENN STATION",0,"007NK002",1047
12,7,2733,"NLR PENN STATION",0,"007NK009",1047
12,7,2734,"NLR PENN STATION",0,"007NK010",1047
12,7,2735,"NLR PENN STATION",0,"007NK011",1047
12,7,2736,"NLR PENN STATION",0,"007NK004",1047
12,7,2737,"NLR PENN STATION",0,"007NK001",1047
12,7,2738,"NLR PENN STATION",0,"007NK002",1047
12,7,2739,"NLR PENN STATION",0,"007NK009",1047
12,7,2740,"NLR PENN STATION",0,"007NK005",1047
12,7,2741,"NLR PENN STATION",0,"007NK004",1047
12,7,2742,"NLR PENN STATION",0,"007NK001",1047
12,7,2743,"NLR PENN STATION",0,"007NK002",1047
12,7,2744,"NLR PENN STATION",0,"007NK009",1047
12,7,2745,"NLR PENN STATION",0,"007NK005",1047
12,7,2746,"NLR PENN STATION",0,"007NK004",1047
12,7,2747,"NLR PENN STATION",0,"007NK001",1047
12,7,2748,"NLR PENN STATION",0,"007NK002",1047
12,7,2749,"NLR PENN STATION",0,"007NK009",1047
12,7,2750,"NLR PENN STATION",0,"007NK005",1047
12,7,2751,"NLR PENN STATION",0,"007NK004",1047
12,7,2752,"NLR PENN STATION",0,"007NK001",1047
12,7,2753,"NLR PENN STATION",0,"007NK002",1047
12,7,2754,"NLR PENN STATION",0,"007NK009",1047
12,7,2755,"NLR PENN STATION",0,"007NK005",1047
12,7,2756,"NLR PENN STATION",0,"007NK004",1047
12,7,2757,"NLR PENN STATION",0,"007NK001",1047
